"R0","r","K","I0","x_in","y_BL","I_in","q1","m_raw","m_used","P_burnout","status","boundary_entry_found","integration_converged","integration_absolute_error","integration_subdivisions","t_peak","I_peak","t_in"
2.0375,0.0835,10000,1,0.249336630743197,0.0208679287891904,208.679287891904,0.996953307173654,208.679287891904,209,0.52849032537502,"success",TRUE,TRUE,4.47145101727765e-06,8,8.90477374343299,1746.83774363493,14.402765444096
2.13625,0.0835,10000,1,0.219912161462196,0.0207900828608123,207.900828608123,0.998201476184397,207.900828608123,208,0.687681306893385,"success",TRUE,TRUE,3.74525511171884e-06,8,8.23241814554135,1913.9969410445,13.5391137486562
2.235,0.0835,10000,1,0.194371381905522,0.0206442152255404,206.442152255404,0.998965865426734,206.442152255404,206,0.808041427733977,"success",TRUE,TRUE,5.37480116959135e-05,8,7.65865898840305,2075.63503457353,12.8060318660784
2.33375,0.0835,10000,1,0.172139043554727,0.0204480663650716,204.480663650716,0.99941954747777,204.480663650716,204,0.888299165889981,"success",TRUE,TRUE,2.36990624953096e-05,9,7.16306211524721,2231.40612653845,12.1763960663234
2.4325,0.0835,10000,1,0.152728726247866,0.02021507738751,202.1507738751,0.99968142863851,202.1507738751,202,0.937665814987144,"success",TRUE,TRUE,9.99459388559814e-05,9,6.73036425175134,2381.50320407878,11.629769326836
2.53125,0.0835,10000,1,0.135735976570777,0.0199554945892394,199.554945892394,0.999828773920904,199.554945892394,200,0.966331681617522,"success",TRUE,TRUE,0.000465738105945261,9,6.34891174572728,2526.54406807199,11.1508915636156
2.63,0.0835,10000,1,0.120827025086903,0.0196771675172404,196.771675172404,0.999909711407444,196.771675172404,197,0.982369610743826,"success",TRUE,TRUE,3.0415686197118e-05,10,6.01037111275031,2665.58789246957,10.7286530547182
2.72875,0.0835,10000,1,0.107709345634623,0.0193861322521152,193.861322521152,0.999953255015467,193.861322521152,194,0.990972258029051,"success",TRUE,TRUE,0.000507842839725055,9,5.70743472727971,2799.8329117096,10.3532036041825
2.8275,0.0835,10000,1,0.096147148560329,0.0190870422096984,190.870422096984,0.99997620037657,190.870422096984,191,0.995464534260422,"success",TRUE,TRUE,0.000481364462090794,10,5.43490057582169,2928.80104807265,10.0179853846796
2.92625,0.0835,10000,1,0.0859316912001085,0.0187834893867668,187.834893867668,0.999988075649921,187.834893867668,188,0.997760719756354,"success",TRUE,TRUE,0.00133974528825151,10,5.18814721841689,3053.33848472931,9.71670827680606
3.025,0.0835,10000,1,0.0768890567016032,0.0184782460214466,184.782460214466,0.999994115098229,184.782460214466,185,0.998911882398555,"success",TRUE,TRUE,0.00166948374719178,10,4.96376003094469,3173.20584692863,9.44468957510528
3.12375,0.0835,10000,1,0.0688712216437124,0.0181734478505288,181.734478505288,0.999997136464831,181.734478505288,182,0.999478971635584,"success",TRUE,TRUE,0.00366342531005226,10,4.75865510130474,3289.02775901341,9.1982151670531
3.2225,0.0835,10000,1,0.0617512317228206,0.0178707341044742,178.707341044742,0.999998624906008,178.707341044742,179,0.999753888296612,"success",TRUE,TRUE,0.0494797340902943,10,4.57067960120662,3400.08632182193,8.9742761345356
3.32125,0.0835,10000,1,0.0554164701507686,0.0175713551764401,175.713551764401,0.999999348131692,175.713551764401,176,0.999885277721522,"success",TRUE,TRUE,0.00255153270947373,11,4.39719915372721,3508.53236451004,8.76967110316093
3.42,0.0835,10000,1,0.0497731818048692,0.0172762559419993,172.762559419992,0.999999694690048,172.762559419992,173,0.999947182765161,"success",TRUE,TRUE,0.100619194075168,10,4.23733729922331,3611.68510769375,8.58234776283738
3.51875,0.0835,10000,1,0.0447389244388402,0.0169861406005004,169.861406005004,0.999999858645726,169.861406005004,170,0.999975970060472,"success",TRUE,TRUE,0.359719476859254,9,4.08895096288671,3712.04256799338,8.41030335003545
3.6175,0.0835,10000,1,0.040242386881476,0.016701523395878,167.01523395878,0.999999935270921,167.01523395878,167,0.999989190301811,"success",TRUE,TRUE,0.0680662374696854,11,3.95076654126903,3809.92272772257,8.25187589413404
3.71625,0.0835,10000,1,0.0362223055486176,0.0164227684772324,164.227684772324,0.999999970661663,164.227684772324,164,0.999995188524294,"success",TRUE,TRUE,0.474654879398116,11,3.82260337412092,3902.08163539545,8.10591075818996
3.815,0.0835,10000,1,0.0326239542365835,0.0161501213565133,161.501213565133,0.999999986833275,161.501213565133,162,0.999997866992876,"success",TRUE,TRUE,2.71495730559221,11,3.70209108564114,3994.14116173212,7.97104561797013
3.91375,0.0835,10000,1,0.0293988640564939,0.0158837338283029,158.837338283029,0.999999994148614,158.837338283029,159,0.999999069629979,"success",TRUE,TRUE,16.7777472090092,10,3.58979838261695,4080.8794267297,7.84578744719225
4.0125,0.0835,10000,1,0.026507211522408,0.0156236837763609,156.236837763609,0.999999997422335,156.236837763609,156,0.999999597884345,"success",TRUE,TRUE,24.5237459529294,11,3.48428606281977,4165.30084578776,7.72989361751213
4.11125,0.0835,10000,1,0.0239111705586432,0.0153699909618849,153.699909618849,0.999999998874511,153.699909618849,154,0.999999826674772,"success",TRUE,TRUE,25.8258278772407,11,3.38493700039617,4247.51511855818,7.62199732264954
4.21,0.0835,10000,1,0.0215789857163569,0.0151226296398689,151.226296398689,0.999999999512666,151.226296398689,151,0.999999926412643,"success",TRUE,TRUE,11.4307822603503,12,3.29117937945873,4327.7643598772,7.5215367687652
4.30875,0.0835,10000,1,0.0194823007012445,0.0148815386613267,148.815386613267,0.999999999790669,148.815386613267,149,0.999999968809616,"success",TRUE,TRUE,185.069819116868,12,3.20257046580546,4406.02565600394,7.42787576987214
4.4075,0.0835,10000,1,0.0175958767459369,0.0146466295751615,146.466295751615,0.99999999991078,146.466295751615,146,0.999999986973853,"success",TRUE,TRUE,621.959409225425,11,3.11943994739366,4478.99828743794,7.3403282618456
4.50625,0.0835,10000,1,0.0158978030780116,0.0144177931329003,144.177931329003,0.99999999996225,144.177931329003,144,0.999999994563996,"success",TRUE,TRUE,1728.67108098436,11,3.04009896894186,4552.49571154058,7.25856984960631
4.605,0.0835,10000,1,0.0143684072404239,0.0141949045141652,141.949045141652,0.999999999984138,141.949045141652,142,0.999999997747662,"success",TRUE,TRUE,5283.82025174052,11,2.965142538617,4622.53487340351,7.18218173688652
4.70375,0.0835,10000,1,0.0129898323093339,0.0139778275245161,139.778275245161,0.999999999993382,139.778275245161,140,0.999999999073474,"success",TRUE,TRUE,3004.26657676064,12,2.89356589508473,4692.24075355939,7.11044340293069
4.8025,0.0835,10000,1,0.0117467912572329,0.0137664179656559,137.664179656559,0.999999999997257,137.664179656559,138,0.999999999621416,"success",TRUE,TRUE,25269.7968314119,11,2.82610150692248,4757.11968200053,7.04319014878672
4.90125,0.0835,10000,1,0.0106255760512088,0.0135605263375278,135.605263375278,0.99999999999887,135.605263375278,136,0.999999999846292,"success",TRUE,TRUE,6946.44551835861,10,2.76127668798388,4822.92766513878,6.98025621609196
5,0.0835,10000,1,0.00961352201909602,0.01336,133.6,0.999999999999537,133.6,134,0.999999999937993,"success",TRUE,TRUE,78663.3683311313,11,2.6992016676534,4888.15980297655,6.92100231493819
1.05,0.09575,10000,1,NA,0.00434240362811792,NA,NA,43.4240362811792,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.14875,0.09575,10000,1,0.850253859822339,0.0107930629048701,107.930629048701,0.941106970209896,107.930629048701,108,0.00142236454590001,"success",TRUE,TRUE,1.13846658918073e-06,7,45.7172999993364,161.826260702581,62.7774478305693
1.2475,0.09575,10000,1,0.745506590287358,0.0152276496881539,152.276496881539,0.938855450944106,152.276496881539,152,6.83923111992933e-05,"success",TRUE,TRUE,4.60026280152973e-09,7,29.8562103471314,314.062973857222,41.662314599855
1.34625,0.09575,10000,1,0.649634680191919,0.0182926713617816,182.926713617816,0.945445960175225,182.926713617816,183,3.47950942294623e-05,"success",TRUE,TRUE,4.43662247724333e-09,7,22.5826746452877,486.862131302136,32.0449025651548
1.445,0.09575,10000,1,0.56539160986541,0.0204062451359538,204.062451359538,0.955047239779385,204.062451359538,204,8.41531088895272e-05,"success",TRUE,TRUE,1.10877866744163e-08,7,18.3147492807221,670.505545129182,26.4312939284799
1.54375,0.09575,10000,1,0.492503278176428,0.0218466127948336,218.466127948335,0.964936176120659,218.466127948335,218,0.000417534472894415,"success",TRUE,TRUE,1.36913491901453e-06,6,15.4775188464474,858.734542980388,22.7170231792264
1.6425,0.09575,10000,1,0.429792717422702,0.0228034815324488,228.034815324488,0.973818874388197,228.034815324488,228,0.00236062389158205,"success",TRUE,TRUE,4.83659413000354e-08,7,13.4418576221914,1047.53883975081,20.0640887457758
1.74125,0.09575,10000,1,0.375902556080758,0.0234089120610745,234.089120610745,0.981170442968536,234.089120610745,234,0.0117004596214952,"success",TRUE,TRUE,2.66916234842867e-07,7,11.9038390754822,1234.3047306903,18.0685800855303
1.84,0.09575,10000,1,0.32954518378878,0.0237564981096408,237.564981096408,0.986902728492385,237.564981096408,238,0.0433805667322058,"success",TRUE,TRUE,7.1296234686602e-06,6,10.6974638335057,1417.36854818901,16.5102877533341
1.93875,0.09575,10000,1,0.289586736714161,0.0239136082833354,239.136082833354,0.991161785824048,239.136082833354,239,0.119824970186147,"success",TRUE,TRUE,7.12472535155765e-06,7,9.72400542149431,1595.59438731401,15.2585033940194
2.0375,0.09575,10000,1,0.25505614024689,0.0239293913959878,239.293913959878,0.994198822654848,239.293913959878,239,0.248946162919469,"success",TRUE,TRUE,1.12401606202876e-05,8,8.92061010982239,1768.56530127087,14.2304315659556
2.13625,0.09575,10000,1,0.225130651640012,0.023840124957159,238.40124957159,0.996288244209183,238.40124957159,238,0.412697076934933,"success",TRUE,TRUE,6.22691705968065e-07,9,8.24545998287587,1936.01303710811,13.3707790085555
2.235,0.09575,10000,1,0.199122019704909,0.0236728575789879,236.728575789879,0.997680427798239,236.728575789879,237,0.576732238248409,"success",TRUE,TRUE,1.30683886949248e-06,9,7.66978773601435,2097.3973018707,12.6413047267631
2.33375,0.09575,10000,1,0.176456841040593,0.0234479323886899,234.479323886899,0.998581541704845,234.479323886899,234,0.717376213684807,"success",TRUE,TRUE,4.79009893962251e-05,8,7.17256637223228,2253.11929518105,12.0148347813819
2.4325,0.09575,10000,1,0.156650277520562,0.0231807623934621,231.807623934621,0.999149905860873,231.807623934621,232,0.820939620255455,"success",TRUE,TRUE,1.11817906455875e-05,8,6.73850688145439,2403.26011247084,11.4711120391727
2.53125,0.09575,10000,1,0.139295644668548,0.0228830970888584,228.830970888584,0.999500033655005,228.830970888584,229,0.891793278613378,"success",TRUE,TRUE,1.76252277007856e-05,9,6.35612316471917,2547.88578861915,10.9948536017798
2.63,0.09575,10000,1,0.124056561483435,0.022563937602105,225.63937602105,0.99971099500241,225.63937602105,226,0.936763369236495,"success",TRUE,TRUE,6.62737410599135e-05,9,6.01670762163807,2686.77225433759,10.574834408564
2.72875,0.09575,10000,1,0.110638885408576,0.0222302055465871,222.302055465871,0.999835679406486,222.302055465871,222,0.964175285732781,"success",TRUE,TRUE,0.000262769208606461,9,5.71306989447977,2820.76961095909,10.2013892803383
2.8275,0.09575,10000,1,0.0988055984996381,0.0218872370248937,218.872370248937,0.999907964089838,218.872370248937,219,0.98004499812841,"success",TRUE,TRUE,0.00101430957531712,9,5.43982499016161,2949.81672322807,9.86801980511757
2.92625,0.09575,10000,1,0.088344174997988,0.0215391510033883,215.391510033883,0.999949191412813,215.391510033883,215,0.989135327790471,"success",TRUE,TRUE,0.000210205583180338,10,5.19255266417459,3074.154788933,9.56838317383066
3.025,0.09575,10000,1,0.0790782080567146,0.0211891264257906,211.891264257906,0.999972331273424,211.891264257906,212,0.994151319330694,"success",TRUE,TRUE,0.00043408628913315,10,4.96782342471518,3193.49473034958,9.29776798514742
3.12375,0.09575,10000,1,0.0708590802511905,0.0208396123555465,208.396123555465,0.999985121335144,208.396123555465,208,0.996909998598528,"success",TRUE,TRUE,0.000402441111873368,10,4.76236140089133,3309.00518236365,9.0526729631417
3.2225,0.09575,10000,1,0.0635565409487587,0.0204924885090228,204.924885090228,0.999992093800503,204.924885090228,205,0.998380535446162,"success",TRUE,TRUE,0.0027192138512592,10,4.57401580873939,3419.94756400484,8.82988947107249
3.32125,0.09575,10000,1,0.0570565482125739,0.0201491887202891,201.491887202891,0.999995847093265,201.491887202891,201,0.999165612308084,"success",TRUE,TRUE,0.0180518567630056,10,4.40017034239474,3528.42203188852,8.62636665885392
3.42,0.09575,10000,1,0.0512631347346492,0.0198107964843884,198.107964843884,0.9999978422772,198.107964843884,198,0.999572861674284,"success",TRUE,TRUE,0.00165766693173305,11,4.24008356015786,3631.23206314121,8.43991777293528
3.51875,0.09575,10000,1,0.0460938264253878,0.0194781193113522,194.781193113522,0.999998890247325,194.781193113522,195,0.99978362152146,"success",TRUE,TRUE,0.0808157385666046,10,4.091472690081,3731.35400151615,8.26887936549514
3.6175,0.09575,10000,1,0.0414745199667415,0.0191517468880877,191.517468880877,0.99999943486774,191.517468880877,192,0.999891500461923,"success",TRUE,TRUE,0.0358466841645892,10,3.95321599388291,3828.52816753859,8.11129888863107
3.71625,0.09575,10000,1,0.0373428866374601,0.0188320967867665,188.320967867665,0.999999714859318,188.320967867665,188,0.99994639498095,"success",TRUE,TRUE,0.00636354505191572,11,3.8248076076213,3920.6912622503,7.96600673154442
3.815,0.09575,10000,1,0.0336430599839916,0.0185194505375587,185.194505375587,0.999999857410013,185.194505375587,185,0.999973621198444,"success",TRUE,TRUE,0.127163250289578,10,3.70420240702003,4012.26201995172,7.83163610068463
3.91375,0.09575,10000,1,0.0303263207418697,0.0182139822043114,182.139822043114,0.999999929308297,182.139822043114,182,0.999987134192316,"success",TRUE,TRUE,0.0526816190670383,11,3.59165580954368,4099.20275995041,7.7070007276594
4.0125,0.09575,10000,1,0.0273510635361797,0.0179157810968449,179.157810968449,0.999999965232567,179.157810968449,179,0.999993776648702,"success",TRUE,TRUE,1.42335373178332,10,3.48603372357856,4183.31540820288,7.59146069425341
4.11125,0.09575,10000,1,0.0246796081963609,0.0176248698754548,176.248698754548,0.999999983032467,176.248698754548,176,0.999997013718579,"success",TRUE,TRUE,0.657096772370121,11,3.38656913118743,4265.29975401314,7.48410051456911
4.21,0.09575,10000,1,0.0222787298815324,0.017341219018173,173.41219018173,0.999999991781462,173.41219018173,173,0.999998578193976,"success",TRUE,TRUE,3.15816008011757,11,3.29269149797137,4345.3910905041,7.3840531455748
4.30875,0.09575,10000,1,0.0201194646758014,0.0170647584050543,170.647584050543,0.999999996047823,170.647584050543,171,0.999999324177955,"success",TRUE,TRUE,7.69490082026681,11,3.20409413823621,4422.96829687176,7.29068387989873
4.4075,0.09575,10000,1,0.0181762649952998,0.0167953866086432,167.953866086432,0.999999998112492,167.953866086432,168,0.999999682898643,"success",TRUE,TRUE,2.83012325514463,11,3.12083045924614,4495.91039790349,7.2034674804181
4.50625,0.09575,10000,1,0.0164269362221349,0.0165329783529964,165.329783529964,0.999999999104205,165.329783529964,165,0.999999852193837,"success",TRUE,TRUE,6.23480346416292,10,3.04135706817953,4569.43262316741,7.12223655154766
4.605,0.09575,10000,1,0.0148501548556477,0.0162773905057643,162.773905057643,0.999999999577703,162.773905057643,163,0.999999931165613,"success",TRUE,TRUE,178.63507820785,12,2.96639238237066,4638.96100604937,7.04581243246682
4.70375,0.09575,10000,1,0.0134292005119326,0.0160284668918853,160.284668918853,0.999999999802053,160.284668918853,160,0.999999968328482,"success",TRUE,TRUE,397.171606146996,12,2.89467823883215,4708.78993059072,6.97458967782989
4.8025,0.09575,10000,1,0.0121471232161782,0.0157860421582222,157.860421582222,0.999999999907786,157.860421582222,158,0.999999985430116,"success",TRUE,TRUE,15.6546379697411,12,2.82719548353944,4773.25320063868,6.90745355762037
4.90125,0.09575,10000,1,0.0109903237026281,0.0155499448720753,155.499448720753,0.999999999957278,155.499448720753,155,0.999999993378083,"success",TRUE,TRUE,2040.3626667983,11,2.76235015431909,4838.68920185423,6.84453142746857
5,0.09575,10000,1,0.00994614019834932,0.01532,153.2,0.999999999980311,153.2,153,0.99999999698763,"success",TRUE,TRUE,3481.2112764079,12,2.70015040525084,4904.0817418993,6.78556673611079
1.05,0.108,10000,1,NA,0.00489795918367347,NA,NA,48.9795918367347,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.14875,0.108,10000,1,0.85356155231956,0.0121738986289919,121.738986289919,0.93673421181112,121.738986289919,122,0.000344507439884075,"success",TRUE,TRUE,8.7428645009725e-07,7,46.3868224893125,172.08164948633,63.05618297945
1.2475,0.108,10000,1,0.751265055894097,0.0171758346352023,171.758346352023,0.931782930969837,171.758346352023,172,5.2739630579493e-06,"success",TRUE,TRUE,2.81994763698639e-09,7,30.1139079634186,327.855725165334,41.5948260914136
1.34625,0.108,10000,1,0.656649208776631,0.0206329870190331,206.329870190331,0.936801369191967,206.329870190331,206,1.44340585746373e-06,"success",TRUE,TRUE,2.03576151416272e-09,7,22.7186166696339,503.183369716697,31.9053218472681
1.445,0.108,10000,1,0.572881073894375,0.0230169657930341,230.169657930341,0.945810694135985,230.169657930341,230,2.72251729829698e-06,"success",TRUE,TRUE,2.29747175889345e-09,7,18.3984325581125,688.658376986494,26.2726658819215
1.54375,0.108,10000,1,0.500003030791985,0.0246416102542248,246.416102542248,0.955878763829898,246.416102542248,246,1.51040029640035e-05,"success",TRUE,TRUE,1.47617568266312e-06,6,15.5341048201142,878.18992409306,22.5545089324788
1.6425,0.108,10000,1,0.437040920703318,0.0257208982298117,257.208982298117,0.965491676035705,257.208982298117,257,0.000120329802813622,"success",TRUE,TRUE,7.38962604890749e-08,7,13.4826120658482,1067.90650142648,19.9028571364279
1.74125,0.108,10000,1,0.382759764619048,0.0264037859278961,264.037859278961,0.973911438600343,264.037859278961,264,0.000931406356374665,"success",TRUE,TRUE,3.06012890916897e-07,6,11.9345515088644,1255.29837649191,17.9104363381712
1.84,0.108,10000,1,0.335943922096309,0.0267958412098299,267.958412098299,0.980861244315827,267.958412098299,268,0.00563417225156816,"success",TRUE,TRUE,6.4453763242218e-07,7,10.7214291279347,1438.7594076184,16.3557048601766
1.93875,0.108,10000,1,0.295504995932424,0.0269730516407334,269.730516407334,0.986336440500001,269.730516407334,270,0.0243652690677808,"success",TRUE,TRUE,1.3069602833766e-06,7,9.7430794198316,1617.4002926612,15.1075029620085
2.0375,0.108,10000,1,0.260496903206592,0.0269908540027852,269.908540027852,0.99048542500889,269.908540027852,270,0.0756805196387989,"success",TRUE,TRUE,3.23549817989388e-06,7,8.93622964058592,1790.47714793107,14.0827843787549
2.13625,0.108,10000,1,0.23011223112621,0.0268901670535057,268.901670535057,0.993525356857342,268.901670535057,269,0.174236477419465,"success",TRUE,TRUE,4.75226274528148e-06,8,8.25850715960398,1957.89441486022,13.2262238364665
2.235,0.108,10000,1,0.203668503759588,0.0267014999324355,267.014999324355,0.995687250196173,267.014999324355,267,0.315374507139359,"success",TRUE,TRUE,1.29555053969274e-05,8,7.68078213801352,2119.30409778392,12.4994427757245
2.33375,0.108,10000,1,0.180602167791465,0.0264477984123082,264.477984123082,0.99718293596557,264.477984123082,264,0.474850904854771,"success",TRUE,TRUE,1.03021286584002e-05,8,7.18196217956916,2274.96134706972,11.8756121759326
2.4325,0.108,10000,1,0.160422593760356,0.0261464473994142,261.464473994142,0.998193544818824,261.464473994142,261,0.623808920953581,"success",TRUE,TRUE,2.40519416090144e-06,9,6.74656165885701,2425.13238762159,11.3340944835269
2.53125,0.108,10000,1,0.142727181905404,0.0258106995884774,258.106995884774,0.99886123296364,258.106995884774,258,0.745299365487959,"success",TRUE,TRUE,3.55250300817568e-06,9,6.3632939150614,2569.24905859562,10.8599346731313
2.63,0.108,10000,1,0.127174371667363,0.0254507076869696,254.507076869696,0.999293465068715,254.507076869696,255,0.835078050870839,"success",TRUE,TRUE,4.58034374819496e-06,9,6.02298158427931,2708.05027683021,10.4415828493506
2.72875,0.108,10000,1,0.113475114509875,0.0250742788410591,250.742788410591,0.999568087283373,250.742788410591,251,0.89723854980728,"success",TRUE,TRUE,0.000106733836223044,8,5.7186517369589,2841.79112554119,10.0700458901565
2.8275,0.108,10000,1,0.101380937481399,0.0246874318400889,246.874318400889,0.999739648299991,246.874318400889,247,0.937709347039931,"success",TRUE,TRUE,1.52035351340604e-05,9,5.4447050883675,2970.9094082745,9.73790664956431
2.92625,0.108,10000,1,0.0906843638512636,0.0242948126200098,242.948126200098,0.999845102416788,242.948126200098,243,0.963056663605777,"success",TRUE,TRUE,5.3951886687627e-05,9,5.1969200169365,3095.04126684457,9.43956065370815
3.025,0.108,10000,1,0.0812069487468028,0.0239000068301346,239.000068301346,0.999908966169286,239.000068301346,239,0.978476923552991,"success",TRUE,TRUE,0.000141469623693241,9,4.97185269674637,3213.84779990618,9.17037343293047
3.12375,0.108,10000,1,0.0727941946649365,0.0235057768605642,235.057768605642,0.999947119952384,235.057768605642,235,0.98764975826428,"success",TRUE,TRUE,0.00024610195805963,9,4.76603760207429,3329.04142754015,8.92634242940704
3.2225,0.108,10000,1,0.0653137617207916,0.0231142429135714,231.142429135714,0.999969622867526,231.142429135714,231,0.993007339045101,"success",TRUE,TRUE,0.000446372459787348,9,4.57732596218172,3439.86285425308,8.70414974085931
3.32125,0.108,10000,1,0.0586542672778609,0.0227270222641381,227.270222641381,0.999982728737725,227.270222641381,227,0.996087065165272,"success",TRUE,TRUE,0.0033265591155569,9,4.40328109161314,3547.80227427357,8.50142260298989
3.42,0.108,10000,1,0.0527179680791151,0.0223453370267775,223.453370267775,0.999990274689644,223.453370267775,223,0.997833595294,"success",TRUE,TRUE,0.00866775942190071,9,4.24280988147818,3650.82493620333,8.31602578707578
3.51875,0.108,10000,1,0.0474165518026301,0.0219700980222041,219.700980222041,0.999994576296161,219.700980222041,220,0.998807493521283,"success",TRUE,TRUE,0.0155693317777021,10,4.09397668733755,3750.70788499915,8.14546573070413
3.6175,0.108,10000,1,0.042679022461423,0.0216019703802973,216.019703802973,0.999997001501488,216.019703802973,216,0.999352533047689,"success",TRUE,TRUE,0.00790735084418381,10,3.955648414245,3847.172985618,7.98867009468882
3.71625,0.108,10000,1,0.0384389323733311,0.0212414250963006,212.414250963006,0.999998356523712,212.414250963006,212,0.999651643430915,"success",TRUE,TRUE,0.00290090215589332,11,3.82699710201351,3939.33748305563,7.8438198153499
3.815,0.108,10000,1,0.034641191815526,0.020888779718604,208.88779718604,0.999999106376215,208.88779718604,209,0.999813249985516,"success",TRUE,TRUE,0.00420955167739423,11,3.70629985574068,4030.41691112631,7.70998667029417
3.91375,0.108,10000,1,0.0312358804506736,0.02054423058032,205.4423058032,0.999999517841651,205.4423058032,205,0.999901162399424,"success",TRUE,TRUE,0.00643770804043475,11,3.59350159977241,4117.5577770227,7.58597819908847
4.0125,0.108,10000,1,0.0281796780384281,0.020207878417329,202.07878417329,0.99999974176393,202.07878417329,202,0.999947837667677,"success",TRUE,TRUE,0.0113327474870855,11,3.48777069131574,4201.35956081989,7.47086242210948
4.11125,0.108,10000,1,0.0254342432735887,0.0198797487890248,198.797487890248,0.999999862677795,198.797487890248,199,0.999972673252635,"success",TRUE,TRUE,0.671155160634006,10,3.38819151761441,4283.11218515525,7.36373261272204
4.21,0.108,10000,1,0.0229664198264438,0.0195598083964771,195.598083964771,0.999999927464853,195.598083964771,196,0.999985783211667,"success",TRUE,TRUE,0.198498305142714,10,3.29419485904955,4363.04371672094,7.26401332644256
4.30875,0.108,10000,1,0.0207464957283048,0.0192479781487819,192.479781487819,0.999999961931955,192.479781487819,192,0.999992690961923,"success",TRUE,TRUE,0.0558864006787871,11,3.20560899075414,4439.93526808931,7.17105869955145
4.4075,0.108,10000,1,0.0187479642931416,0.018944143642125,189.44143642125,0.999999980146204,189.44143642125,189,0.999996247639528,"success",TRUE,TRUE,0.434117010239959,11,3.12221317504358,4512.84539867571,7.08417622862917
4.50625,0.108,10000,1,0.0169474752756764,0.0186481635730925,186.481635730925,0.999999989708677,186.481635730925,186,0.999998085815783,"success",TRUE,TRUE,1.62730554536382,11,3.04260836763597,4586.39102799681,7.00277385920622
4.605,0.108,10000,1,0.0153254362258557,0.0183598764973634,183.598764973634,0.999999994693834,183.598764973634,184,0.99999902366598,"success",TRUE,TRUE,2.39048853133298,11,2.96763549234799,4655.40741751494,6.92697980744616
4.70375,0.108,10000,1,0.0138620918435675,0.0180791062592544,180.791062592544,0.999999997280201,180.791062592544,181,0.999999507716492,"success",TRUE,TRUE,4.8156748429642,11,2.89578484650348,4725.35816938534,6.8555612487639
4.8025,0.108,10000,1,0.0125422066227258,0.0178056663507885,178.056663507885,0.999999998612915,178.056663507885,178,0.99999975309888,"success",TRUE,TRUE,69.5989365316523,11,2.82828388809935,4789.40469975915,6.78882219812618
4.90125,0.108,10000,1,0.0113508047430892,0.0175393634066228,175.393634066228,0.999999999296187,175.393634066228,175,0.999999876832731,"success",TRUE,TRUE,139.20405115945,12,2.76341821971769,4854.46770904648,6.72616110095087
5,0.108,10000,1,0.0102747892031431,0.01728,172.8,0.999999999644668,172.8,173,0.999999938527607,"success",TRUE,TRUE,165.540942047967,12,2.70119535221211,4919.52799119077,6.66716181997127
1.05,0.12025,10000,1,NA,0.00545351473922903,NA,NA,54.5351473922903,NA,NA,"no_epidemic_peak",FALSE,FALSE,NA,NA,NA,NA,NA
1.14875,0.12025,10000,1,0.856307454366375,0.0135547343531136,135.547343531136,0.932939457050229,135.547343531136,136,7.94457596912529e-05,"success",TRUE,TRUE,7.14528823745285e-07,7,47.0417568419232,182.502098326101,63.3891491952133
1.2475,0.12025,10000,1,0.756333633283305,0.0191240195822507,191.240195822507,0.925427100350405,191.240195822507,191,3.72702872279651e-07,"success",TRUE,TRUE,1.90082296978893e-09,7,30.3664404378127,341.797512004232,41.5682963556995
1.34625,0.12025,10000,1,0.662989330760137,0.0229733026762845,229.733026762845,0.928793283525897,229.733026762845,230,4.18201149935686e-08,"success",TRUE,TRUE,8.50078384595845e-07,6,22.8522075252759,519.637732090505,31.7998969788999
1.445,0.12025,10000,1,0.579760208050191,0.0256276864501143,256.276864501143,0.936988267750852,256.276864501143,256,5.80688429895478e-08,"success",TRUE,TRUE,1.01710840704405e-06,6,18.4809523964052,706.899095645497,26.1437864577028
1.54375,0.12025,10000,1,0.506971954867887,0.027436607713616,274.36607713616,0.946934090449413,274.36607713616,274,3.247969904573e-07,"success",TRUE,TRUE,6.76215643330251e-07,6,15.5899548024476,897.74235875219,22.4188140332974
1.6425,0.12025,10000,1,0.443832773241736,0.0286383149271746,286.383149271746,0.956960465302273,286.383149271746,286,3.43307209016696e-06,"success",TRUE,TRUE,5.52223238041352e-07,6,13.5228825935359,1088.36762265119,19.7661997126258
1.74125,0.12025,10000,1,0.389225670403237,0.0293986597947176,293.986597947176,0.966167804668239,293.986597947176,294,4.03137397029239e-05,"success",TRUE,TRUE,6.39965274260891e-07,6,11.9649052356199,1276.40241598953,17.7750718034063
1.84,0.12025,10000,1,0.342009965569475,0.0298351843100189,298.351843100189,0.974124945633028,298.351843100189,298,0.000404734450538841,"success",TRUE,TRUE,2.33611220228427e-06,6,10.7450480068102,1460.3480151596,16.2225677528827
1.93875,0.12025,10000,1,0.301139244101356,0.0300324949981314,300.324949981314,0.980694074955056,300.324949981314,300,0.00288446604676091,"success",TRUE,TRUE,3.9890899174444e-06,6,9.76206548091925,1639.158802052,14.9768115415294
2.0375,0.12025,10000,1,0.265691988075468,0.0300523166095826,300.523166095826,0.985918820040869,300.523166095826,301,0.0140019401641427,"success",TRUE,TRUE,6.46416015959161e-06,6,8.95166739126014,1812.52523953201,13.9543792529477
